Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
L49771,0,298.9,308.6,1522,46.4,2,0,0,0,0,0,0
L49772,0,298.9,308.6,1539,45.4,4,0,0,0,0,0,0
H32007,2,298.9,308.5,1415,54.0,6,0,0,0,0,0,0
L49774,0,298.8,308.5,1446,37.0,11,0,0,0,0,0,0
M17455,1,298.8,308.6,1486,41.1,13,0,0,0,0,0,0
L49776,0,299.0,308.7,1426,38.6,16,0,0,0,0,0,0
L49777,0,299.0,308.7,1449,38.9,18,0,0,0,0,0,0
L49778,0,299.1,308.8,1320,67.5,20,1,0,0,1,0,0
M17459,1,299.2,308.9,1447,39.6,22,0,0,0,0,0,0
L49780,0,299.3,309.0,1422,47.3,25,0,0,0,0,0,0
L49781,0,299.3,309.1,1399,52.1,27,0,0,0,0,0,0
L49782,0,299.4,309.2,1427,41.5,29,0,0,0,0,0,0
M17463,1,299.3,309.2,1334,46.3,31,0,0,0,0,0,0
M17464,1,299.3,309.1,1385,45.6,34,0,0,0,0,0,0
L49785,0,299.4,309.2,1552,37.4,37,0,0,0,0,0,0
H32020,2,299.4,309.3,1534,37.5,39,0,0,0,0,0,0
L49787,0,299.4,309.3,1448,48.6,44,0,0,0,0,0,0
L49788,0,299.5,309.3,1409,44.7,46,0,0,0,0,0,0
L49789,0,299.4,309.2,1621,34.5,48,0,0,0,0,0,0
H32024,2,299.4,309.1,1547,40.9,50,0,0,0,0,0,0
L49791,0,299.4,309.1,1957,22.1,55,0,0,0,0,0,0
L49792,0,299.4,309.1,2421,14.2,57,0,0,0,0,0,0
M17473,1,299.3,309.1,1571,38.3,59,0,0,0,0,0,0
L49794,0,299.3,309.1,1634,36.8,62,0,0,0,0,0,0
L49795,0,299.3,309.0,1516,38.7,64,0,0,0,0,0,0
L49796,0,299.4,309.1,1207,66.5,66,0,0,0,0,0,0
L49797,0,299.4,309.1,1670,35.9,68,0,0,0,0,0,0
M17478,1,299.4,309.1,1461,48.6,70,0,0,0,0,0,0
L49799,0,299.4,309.2,1569,40.8,73,0,0,0,0,0,0
L49800,0,299.4,309.2,1556,35.7,75,0,0,0,0,0,0
M17481,1,299.5,309.3,1506,41.5,77,0,0,0,0,0,0
M17482,1,299.6,309.4,1642,30.3,80,0,0,0,0,0,0
M17483,1,299.6,309.4,1283,62.1,83,0,0,0,0,0,0
H32038,2,299.7,309.5,1375,46.8,86,0,0,0,0,0,0
L49805,0,299.7,309.4,1399,39.9,91,0,0,0,0,0,0
L49806,0,299.7,309.4,1650,29.8,93,0,0,0,0,0,0
M17487,1,299.8,309.6,1346,53.2,95,0,0,0,0,0,0
H32042,2,299.9,309.6,1410,51.2,98,0,0,0,0,0,0
L49809,0,300.0,309.7,1586,37.8,103,0,0,0,0,0,0
L49810,0,300.0,309.8,1372,39.6,105,0,0,0,0,0,0
H32045,2,300.0,309.7,1529,42.4,107,0,0,0,0,0,0
M17492,1,300.0,309.7,1652,28.6,112,0,0,0,0,0,0
L49813,0,300.1,309.8,1532,39.8,115,0,0,0,0,0,0
L49814,0,300.0,309.7,1554,32.0,117,0,0,0,0,0,0
H32049,2,299.9,309.6,1462,51.0,119,0,0,0,0,0,0
L49816,0,299.9,309.6,1254,61.3,124,0,0,0,0,0,0
L49817,0,299.9,309.6,1294,49.7,126,0,0,0,0,0,0
L49818,0,299.8,309.5,1739,27.5,128,0,0,0,0,0,0
M17499,1,299.8,309.4,1412,47.8,130,0,0,0,0,0,0
M17500,1,299.9,309.5,1372,56.2,133,0,0,0,0,0,0
H32055,2,299.8,309.5,1420,46.7,136,0,0,0,0,0,0
L49822,0,299.8,309.5,1542,40.3,141,0,0,0,0,0,0
M17503,1,299.8,309.4,1401,48.1,143,0,0,0,0,0,0
L49824,0,299.8,309.4,1510,42.5,146,0,0,0,0,0,0
H32059,2,299.9,309.5,1547,38.5,148,0,0,0,0,0,0
M17506,1,299.8,309.5,1453,43.2,153,0,0,0,0,0,0
L49827,0,299.8,309.4,1408,45.6,156,0,0,0,0,0,0
L49828,0,299.8,309.4,1436,51.6,158,0,0,0,0,0,0
M17509,1,299.9,309.5,1582,38.2,160,0,0,0,0,0,0
L49830,0,299.9,309.6,1280,59.3,163,0,0,0,0,0,0
L49831,0,299.9,309.5,2008,20.4,165,0,0,0,0,0,0
L49832,0,299.9,309.5,1772,23.5,167,0,0,0,0,0,0
L49833,0,299.9,309.5,1779,26.1,169,0,0,0,0,0,0
L49834,0,299.9,309.5,1567,35.5,171,0,0,0,0,0,0
M17515,1,299.8,309.4,1751,27.0,173,0,0,0,0,0,0
L49836,0,299.9,309.5,1349,51.3,176,0,0,0,0,0,0
M17517,1,300.0,309.5,1425,40.8,178,0,0,0,0,0,0
L49838,0,300.0,309.4,1395,44.5,181,0,0,0,0,0,0
H32073,2,299.8,309.3,1595,32.1,183,0,0,0,0,0,0
L49840,0,299.8,309.3,1291,56.4,188,0,0,0,0,0,0
M17521,1,299.9,309.4,1509,42.8,190,0,0,0,0,0,0
M17522,1,299.9,309.4,1483,38.1,193,0,0,0,0,0,0
L49843,0,299.9,309.3,1620,31.1,196,0,0,0,0,0,0
M17524,1,299.9,309.4,1487,42.2,198,0,0,0,0,0,0
L49845,0,299.8,309.4,2256,15.9,201,0,0,0,0,0,0
H32080,2,299.7,309.2,1691,27.7,203,0,0,0,0,0,0
M17527,1,299.8,309.3,1663,35.2,208,0,0,0,0,0,0
M17528,1,299.8,309.3,1640,31.1,211,0,0,0,0,0,0
H32083,2,299.7,309.3,1494,37.8,214,0,0,0,0,0,0
L49850,0,299.8,309.4,1467,46.2,219,0,0,0,0,0,0
M17531,1,299.7,309.3,1399,41.9,221,1,1,0,0,0,0
L49852,0,299.7,309.3,1445,42.6,0,0,0,0,0,0,0
L49853,0,299.8,309.4,1480,40.9,2,0,0,0,0,0,0
L49854,0,299.7,309.3,1546,37.2,4,0,0,0,0,0,0
L49855,0,299.7,309.3,1574,35.8,6,0,0,0,0,0,0
L49856,0,299.7,309.3,1592,34.2,8,0,0,0,0,0,0
L49857,0,299.8,309.5,1495,39.6,10,0,0,0,0,0,0
L49858,0,299.8,309.6,1447,43.1,12,0,0,0,0,0,0
L49859,0,299.8,309.5,1476,44.4,14,0,0,0,0,0,0
L49860,0,299.8,309.5,1641,27.1,16,0,0,0,0,0,0
L49861,0,299.8,309.5,1545,32.2,18,0,0,0,0,0,0
M17542,1,299.9,309.6,1364,44.4,20,0,0,0,0,0,0
L49863,0,299.8,309.5,1590,28.5,23,0,0,0,0,0,0
L49864,0,299.8,309.4,1460,37.4,25,0,0,0,0,0,0
L49865,0,299.8,309.4,1609,32.5,27,0,0,0,0,0,0
L49866,0,299.8,309.4,1633,27.5,29,0,0,0,0,0,0
L49867,0,299.9,309.4,1348,52.8,31,0,0,0,0,0,0
L49868,0,299.9,309.4,1322,53.9,33,0,0,0,0,0,0
L49869,0,300.0,309.5,1641,30.1,35,0,0,0,0,0,0
L49870,0,300.0,309.5,1728,26.0,37,0,0,0,0,0,0
L49871,0,300.0,309.6,1431,47.7,39,0,0,0,0,0,0
L49872,0,300.1,309.7,1641,30.4,41,0,0,0,0,0,0
M17553,1,300.1,309.6,1622,36.1,43,0,0,0,0,0,0
M17554,1,300.1,309.6,1625,38.0,46,0,0,0,0,0,0
L49875,0,300.0,309.5,1869,22.7,49,0,0,0,0,0,0
L49876,0,300.0,309.6,1452,46.0,51,0,0,0,0,0,0
L49877,0,300.0,309.6,1618,28.7,53,0,0,0,0,0,0
L49878,0,300.0,309.4,2010,20.0,55,0,0,0,0,0,0
L49879,0,299.9,309.4,1363,60.9,57,0,0,0,0,0,0
L49880,0,299.9,309.3,1473,40.4,59,0,0,0,0,0,0
L49881,0,299.9,309.2,1333,50.8,61,0,0,0,0,0,0
L49882,0,299.8,309.2,1760,25.9,63,0,0,0,0,0,0
M17563,1,299.8,309.2,1372,58.2,65,0,0,0,0,0,0
M17564,1,299.7,309.2,1608,34.4,68,0,0,0,0,0,0
L49885,0,299.7,309.2,1326,64.8,71,0,0,0,0,0,0
M17566,1,299.6,309.1,1560,37.1,73,0,0,0,0,0,0
M17567,1,299.6,309.0,1539,36.1,76,0,0,0,0,0,0
L49888,0,299.6,309.1,2266,15.3,79,0,0,0,0,0,0
L49889,0,299.6,309.1,1641,35.8,81,0,0,0,0,0,0
L49890,0,299.6,309.1,1574,39.2,83,0,0,0,0,0,0
L49891,0,299.6,309.1,1407,50.6,85,0,0,0,0,0,0
H32126,2,299.7,309.2,1302,55.5,87,0,0,0,0,0,0
M17573,1,299.6,309.2,1651,30.8,92,0,0,0,0,0,0
M17574,1,299.6,309.1,1366,55.2,95,0,0,0,0,0,0
M17575,1,299.5,309.0,1701,28.6,98,0,0,0,0,0,0
L49896,0,299.5,309.0,1498,44.6,101,0,0,0,0,0,0
M17577,1,299.5,309.1,1422,45.3,103,0,0,0,0,0,0
L49898,0,299.5,309.1,1357,47.3,106,0,0,0,0,0,0
L49899,0,299.5,309.2,1690,29.2,108,0,0,0,0,0,0
L49900,0,299.6,309.2,1559,39.1,110,0,0,0,0,0,0
M17581,1,299.6,309.3,1553,32.4,112,0,0,0,0,0,0
L49902,0,299.6,309.3,1558,34.8,115,0,0,0,0,0,0
L49903,0,299.7,309.4,1362,51.9,117,0,0,0,0,0,0
M17584,1,299.8,309.3,1470,42.7,119,0,0,0,0,0,0
L49905,0,299.8,309.4,1555,34.8,122,0,0,0,0,0,0
M17586,1,299.8,309.4,1423,42.9,124,0,0,0,0,0,0
L49907,0,299.7,309.3,1434,38.5,127,0,0,0,0,0,0
L49908,0,299.7,309.3,1779,25.5,129,0,0,0,0,0,0
L49909,0,299.7,309.3,1417,54.6,131,0,0,0,0,0,0
L49910,0,299.6,309.2,1425,45.9,133,0,0,0,0,0,0
M17591,1,299.7,309.2,1597,32.9,135,0,0,0,0,0,0
L49912,0,299.7,309.2,1346,57.4,138,0,0,0,0,0,0
L49913,0,299.7,309.2,1422,40.4,140,0,0,0,0,0,0
H32148,2,299.7,309.2,1572,32.8,142,0,0,0,0,0,0
L49915,0,299.7,309.2,1412,45.4,147,0,0,0,0,0,0
M17596,1,299.7,309.1,1576,36.4,149,0,0,0,0,0,0
M17597,1,299.7,309.1,1508,41.2,152,0,0,0,0,0,0
M17598,1,299.8,309.1,1496,44.4,155,0,0,0,0,0,0
L49919,0,299.8,309.2,1572,35.4,158,0,0,0,0,0,0
L49920,0,299.6,309.0,1525,42.8,160,0,0,0,0,0,0
L49921,0,299.6,309.0,1378,51.9,162,0,0,0,0,0,0
L49922,0,299.6,309.1,1369,51.4,164,0,0,0,0,0,0
L49923,0,299.6,309.1,1476,45.3,166,0,0,0,0,0,0
L49924,0,299.7,309.2,1620,30.0,168,0,0,0,0,0,0
M17605,1,299.7,309.1,1603,38.5,170,0,0,0,0,0,0
L49926,0,299.7,309.2,1411,46.1,173,0,0,0,0,0,0
L49927,0,299.7,309.2,1616,31.6,175,0,0,0,0,0,0
L49928,0,299.7,309.2,1631,35.1,177,0,0,0,0,0,0
M17609,1,299.7,309.2,1685,28.9,179,1,0,0,0,0,0
H32164,2,299.7,309.2,1456,40.6,182,0,0,0,0,0,0
L49931,0,299.7,309.1,1417,50.1,187,0,0,0,0,0,0
M17612,1,299.7,309.1,1851,24.7,189,0,0,0,0,0,0
L49933,0,299.7,309.1,1715,27.8,192,0,0,0,0,0,0
H32168,2,299.6,309.1,1630,32.3,194,0,0,0,0,0,0
L49935,0,299.7,309.2,1478,38.8,199,0,0,0,0,0,0
L49936,0,299.7,309.2,1781,29.6,201,0,0,0,0,0,0
L49937,0,299.8,309.2,1439,36.1,203,0,0,0,0,0,0
M17618,1,299.7,309.2,1412,45.3,205,0,0,0,0,0,0
L49939,0,299.7,309.1,1483,41.1,208,0,0,0,0,0,0
L49940,0,299.8,309.2,1400,42.6,210,0,0,0,0,0,0
L49941,0,299.8,309.3,1299,65.1,212,1,0,0,0,1,0
L49942,0,299.8,309.2,1479,44.4,214,0,0,0,0,0,0
L49943,0,299.8,309.2,1491,47.5,216,0,0,0,0,0,0
M17624,1,299.9,309.3,1389,52.8,0,0,0,0,0,0,0
M17625,1,299.9,309.4,1399,54.8,3,0,0,0,0,0,0
M17626,1,299.9,309.4,1889,26.0,6,0,0,0,0,0,0
L49947,0,300.0,309.5,1925,21.9,9,0,0,0,0,0,0
L49948,0,300.0,309.5,1675,30.2,11,0,0,0,0,0,0
M17629,1,300.0,309.6,1477,38.1,13,0,0,0,0,0,0
L49950,0,300.0,309.6,1364,45.9,16,0,0,0,0,0,0
L49951,0,299.9,309.5,1451,39.4,18,0,0,0,0,0,0
L49952,0,299.9,309.4,1467,41.2,20,0,0,0,0,0,0
L49953,0,299.9,309.4,1858,22.5,22,0,0,0,0,0,0
L49954,0,300.1,309.4,1559,39.7,24,0,0,0,0,0,0
L49955,0,300.1,309.4,1560,47.7,26,0,0,0,0,0,0
L49956,0,300.1,309.4,1453,47.6,28,0,0,0,0,0,0
L49957,0,300.1,309.4,1464,41.7,30,0,0,0,0,0,0
L49958,0,300.0,309.4,1308,50.2,32,0,0,0,0,0,0
L49959,0,300.1,309.5,1353,50.9,34,0,0,0,0,0,0
M17640,1,300.2,309.6,1556,35.8,36,0,0,0,0,0,0
L49961,0,300.2,309.5,2183,17.8,39,0,0,0,0,0,0
M17642,1,300.2,309.6,1491,41.8,41,0,0,0,0,0,0
M17643,1,300.2,309.6,1528,35.1,44,0,0,0,0,0,0
L49964,0,300.2,309.6,1430,52.7,47,0,0,0,0,0,0
L49965,0,300.2,309.5,1495,32.6,49,0,0,0,0,0,0
M17646,1,300.2,309.5,1630,28.3,51,0,0,0,0,0,0
M17647,1,300.3,309.6,1524,38.4,54,0,0,0,0,0,0
L49968,0,300.3,309.6,1326,52.4,57,0,0,0,0,0,0
H32203,2,300.3,309.5,1438,44.0,59,0,0,0,0,0,0
L49970,0,300.4,309.6,1356,45.9,64,0,0,0,0,0,0
H32205,2,300.4,309.6,1416,43.3,66,0,0,0,0,0,0
L49972,0,300.4,309.7,1584,32.6,71,0,0,0,0,0,0
L49973,0,300.3,309.6,1597,31.8,73,0,0,0,0,0,0
L49974,0,300.4,309.6,1553,43.9,75,0,0,0,0,0,0
M17655,1,300.3,309.5,1405,49.4,77,0,0,0,0,0,0
L49976,0,300.2,309.5,1539,35.3,80,0,0,0,0,0,0
M17657,1,300.3,309.6,1398,53.7,82,0,0,0,0,0,0
L49978,0,300.3,309.6,1568,39.6,85,0,0,0,0,0,0
L49979,0,300.3,309.6,1404,44.6,87,0,0,0,0,0,0
M17660,1,300.2,309.5,1500,45.7,89,0,0,0,0,0,0
M17661,1,300.2,309.5,1642,28.8,92,0,0,0,0,0,0
M17662,1,300.3,309.6,1509,46.6,95,0,0,0,0,0,0
L49983,0,300.2,309.5,1343,50.2,98,0,0,0,0,0,0
L49984,0,300.1,309.5,1450,40.1,100,0,0,0,0,0,0
L49985,0,300.0,309.4,1460,43.5,102,0,0,0,0,0,0
L49986,0,300.0,309.3,1364,41.2,104,0,0,0,0,0,0
M17667,1,299.9,309.3,1452,41.9,106,0,0,0,0,0,0
L49988,0,299.9,309.3,1471,41.8,109,0,0,0,0,0,0
L49989,0,299.9,309.2,1598,34.6,111,0,0,0,0,0,0
L49990,0,299.8,309.1,1772,24.8,113,0,0,0,0,0,0
L49991,0,299.9,309.2,1761,25.6,115,0,0,0,0,0,0
M17672,1,300.0,309.3,1413,40.7,117,0,0,0,0,0,0
L49993,0,300.0,309.3,1887,22.6,120,0,0,0,0,0,0
L49994,0,300.0,309.3,1395,56.5,122,0,0,0,0,0,0
M17675,1,300.1,309.4,1569,31.6,124,0,0,0,0,0,0
L49996,0,300.1,309.4,1434,47.3,127,0,0,0,0,0,0
L49997,0,300.2,309.5,1417,41.1,129,0,0,0,0,0,0
L49998,0,300.2,309.5,1729,28.4,131,0,0,0,0,0,0
L49999,0,300.2,309.5,1356,51.1,133,0,0,0,0,0,0
L50000,0,300.2,309.5,1436,48.8,135,0,0,0,0,0,0
M17681,1,300.3,309.6,1419,42.5,137,0,0,0,0,0,0
L50002,0,300.3,309.6,1593,38.1,140,0,0,0,0,0,0
M17683,1,300.3,309.5,1320,62.2,142,0,0,0,0,0,0
M17684,1,300.3,309.5,1448,42.4,145,0,0,0,0,0,0
L50005,0,300.3,309.4,1470,33.5,148,0,0,0,0,0,0
M17686,1,300.3,309.4,1612,33.1,150,0,0,0,0,0,0
L50007,0,300.4,309.4,1412,51.6,153,0,0,0,0,0,0
M17688,1,300.4,309.4,1875,23.9,155,0,0,0,0,0,0
L50009,0,300.3,309.3,1612,36.0,158,0,0,0,0,0,0
M17690,1,300.4,309.3,1411,41.6,160,0,0,0,0,0,0
M17691,1,300.3,309.2,1490,47.9,163,0,0,0,0,0,0
M17692,1,300.4,309.3,1467,40.3,166,0,0,0,0,0,0
L50013,0,300.3,309.2,1807,26.4,169,0,0,0,0,0,0
L50014,0,300.3,309.1,1368,46.0,171,0,0,0,0,0,0
L50015,0,300.3,309.2,1572,32.0,173,0,0,0,0,0,0
M17696,1,300.3,309.1,1458,44.3,175,0,0,0,0,0,0
L50017,0,300.3,309.1,1699,30.3,178,0,0,0,0,0,0
L50018,0,300.3,309.3,1478,39.5,180,0,0,0,0,0,0
M17699,1,300.4,309.4,1362,42.1,182,0,0,0,0,0,0
H32254,2,300.4,309.4,1487,38.9,185,0,0,0,0,0,0
L50021,0,300.3,309.4,1705,29.4,190,0,0,0,0,0,0
L50022,0,300.3,309.3,1345,53.5,192,0,0,0,0,0,0
L50023,0,300.3,309.2,1532,40.2,194,0,0,0,0,0,0
L50024,0,300.3,309.2,1650,35.2,196,0,0,0,0,0,0
L50025,0,300.3,309.2,1398,54.4,198,0,0,0,0,0,0
L50026,0,300.3,309.2,1412,44.8,200,0,0,0,0,0,0
L50027,0,300.4,309.3,1525,39.6,202,0,0,0,0,0,0
M17708,1,300.3,309.3,1391,57.9,204,0,0,0,0,0,0
L50029,0,300.4,309.3,1766,28.2,207,0,0,0,0,0,0
L50030,0,300.4,309.3,1671,35.0,209,0,0,0,0,0,0
L50031,0,300.5,309.3,1373,48.8,211,0,0,0,0,0,0
M17712,1,300.5,309.4,1347,50.1,213,0,0,0,0,0,0
M17713,1,300.5,309.3,1539,39.1,216,0,0,0,0,0,0
L50034,0,300.5,309.3,1470,40.8,219,0,0,0,0,0,0
L50035,0,300.5,309.3,1528,37.0,221,0,0,0,0,0,0
H32270,2,300.5,309.3,1471,45.2,223,0,0,0,0,0,0
M17717,1,300.4,309.2,1528,37.2,228,0,0,0,0,0,0
L50038,0,300.5,309.3,1417,51.5,231,1,0,0,0,1,0
L50039,0,300.6,309.4,1549,43.4,233,0,0,0,0,0,0
H32274,2,300.6,309.4,1463,49.2,235,0,0,0,0,0,0
L50041,0,300.7,309.5,1479,43.6,240,0,0,0,0,0,0
L50042,0,300.6,309.5,1867,23.0,242,0,0,0,0,0,0
L50043,0,300.6,309.4,1471,44.1,244,0,0,0,0,0,0
H32278,2,300.6,309.4,1380,47.6,246,1,1,0,0,0,0
H32279,2,300.7,309.7,1623,32.7,0,0,0,0,0,0,0
L50046,0,300.8,309.7,1997,20.7,5,0,0,0,0,0,0
H32281,2,300.7,309.6,1390,48.5,7,0,0,0,0,0,0
L50048,0,300.8,309.7,1418,46.6,12,0,0,0,0,0,0
L50049,0,300.8,309.7,1519,35.8,14,0,0,0,0,0,0
M17730,1,300.8,309.7,1519,39.7,16,0,0,0,0,0,0
M17731,1,300.7,309.6,1536,37.2,19,0,0,0,0,0,0
L50052,0,300.8,309.6,1680,28.7,22,0,0,0,0,0,0
H32287,2,300.6,309.4,1555,37.9,24,0,0,0,0,0,0
L50054,0,300.6,309.5,1471,49.6,29,0,0,0,0,0,0
M17735,1,300.5,309.4,1877,23.8,31,0,0,0,0,0,0
M17736,1,300.5,309.3,1578,30.5,34,0,0,0,0,0,0
M17737,1,300.5,309.4,1655,32.1,37,0,0,0,0,0,0
H32292,2,300.5,309.4,1502,34.3,40,0,0,0,0,0,0
M17739,1,300.6,309.4,1367,63.2,45,1,0,0,1,0,0
L50060,0,300.7,309.5,1541,37.2,48,0,0,0,0,0,0
M17741,1,300.6,309.6,1588,37.0,50,0,0,0,0,0,0
L50062,0,300.6,309.6,1684,32.8,53,0,0,0,0,0,0
L50063,0,300.6,309.5,1437,40.0,55,0,0,0,0,0,0
L50064,0,300.6,309.6,1409,42.4,57,0,0,0,0,0,0
M17745,1,300.5,309.5,1320,49.9,59,0,0,0,0,0,0
H32300,2,300.5,309.5,1635,34.2,62,0,0,0,0,0,0
M17747,1,300.5,309.5,1691,27.6,67,0,0,0,0,0,0
M17748,1,300.6,309.6,1365,50.0,70,0,0,0,0,0,0
M17749,1,300.7,309.7,1523,38.2,73,0,0,0,0,0,0
L50070,0,300.6,309.7,1593,32.4,76,0,0,0,0,0,0
L50071,0,300.6,309.6,1682,30.7,78,0,0,0,0,0,0
L50072,0,300.7,309.6,1329,54.3,80,0,0,0,0,0,0
M17753,1,300.7,309.6,1568,35.2,82,0,0,0,0,0,0
L50074,0,300.7,309.6,1733,24.8,85,0,0,0,0,0,0
M17755,1,300.7,309.6,1473,48.1,87,0,0,0,0,0,0
M17756,1,300.7,309.5,1633,31.3,90,0,0,0,0,0,0
M17757,1,300.6,309.5,1530,40.2,93,0,0,0,0,0,0
M17758,1,300.6,309.5,1550,40.2,96,0,0,0,0,0,0
L50079,0,300.6,309.4,1410,40.6,99,0,0,0,0,0,0
L50080,0,300.5,309.3,1574,33.5,101,0,0,0,0,0,0
L50081,0,300.6,309.4,1425,40.3,103,0,0,0,0,0,0
M17762,1,300.6,309.4,1541,35.2,105,0,0,0,0,0,0
M17763,1,300.7,309.5,1733,26.7,108,0,0,0,0,0,0
L50084,0,300.6,309.4,2496,13.5,111,0,0,0,0,0,0
L50085,0,300.6,309.4,1552,36.4,113,0,0,0,0,0,0
L50086,0,300.6,309.3,1409,38.7,115,0,0,0,0,0,0
M17767,1,300.6,309.4,1581,35.7,117,0,0,0,0,0,0
L50088,0,300.7,309.5,1251,59.9,120,0,0,0,0,0,0
L50089,0,300.7,309.6,1500,44.1,122,0,0,0,0,0,0
L50090,0,300.6,309.5,1576,38.8,124,0,0,0,0,0,0
M17771,1,300.7,309.5,1352,44.0,126,0,0,0,0,0,0
L50092,0,300.7,309.6,1661,30.3,129,0,0,0,0,0,0
L50093,0,300.7,309.6,1541,34.6,131,0,0,0,0,0,0
H32328,2,300.6,309.6,1888,20.5,133,0,0,0,0,0,0
L50095,0,300.5,309.5,1255,62.1,138,0,0,0,0,0,0
L50096,0,300.6,309.6,1411,41.6,140,0,0,0,0,0,0
L50097,0,300.6,309.5,1516,39.0,142,0,0,0,0,0,0
M17778,1,300.6,309.5,1492,34.0,144,0,0,0,0,0,0
L50099,0,300.6,309.6,1726,30.0,147,0,0,0,0,0,0
L50100,0,300.7,309.7,1598,33.7,149,0,0,0,0,0,0
L50101,0,300.8,309.8,1657,31.1,151,0,0,0,0,0,0
L50102,0,300.8,309.7,1481,38.1,153,0,0,0,0,0,0
M17783,1,300.7,309.7,1397,51.3,155,0,0,0,0,0,0
L50104,0,300.8,309.7,1461,44.3,158,0,0,0,0,0,0
M17785,1,300.7,309.6,1388,51.1,160,0,0,0,0,0,0
L50106,0,300.7,309.7,1507,52.4,163,0,0,0,0,0,0
M17787,1,300.7,309.6,1421,49.8,165,0,0,0,0,0,0
M17788,1,300.8,309.7,1258,54.9,168,0,0,0,0,0,0
M17789,1,300.8,309.7,1482,39.0,171,0,0,0,0,0,0
H32344,2,300.7,309.6,1403,51.3,174,0,0,0,0,0,0
L50111,0,300.8,309.7,1373,45.4,179,0,0,0,0,0,0
L50112,0,300.9,309.7,1460,42.1,181,0,0,0,0,0,0
M17793,1,300.8,309.7,1751,27.9,183,0,0,0,0,0,0
M17794,1,300.8,309.6,1546,42.3,186,0,0,0,0,0,0
M17795,1,300.8,309.7,1680,28.2,189,0,0,0,0,0,0
M17796,1,300.9,309.7,1394,48.8,192,0,0,0,0,0,0
L50117,0,300.7,309.6,1810,26.0,195,0,0,0,0,0,0
L50118,0,300.7,309.5,1479,34.5,197,0,0,0,0,0,0
L50119,0,300.9,309.7,1431,41.4,199,0,0,0,0,0,0
L50120,0,300.9,309.7,2355,14.4,201,0,0,0,0,0,0
M17801,1,300.7,309.6,1996,19.8,203,1,1,0,0,0,0
L50122,0,300.7,309.5,1461,49.9,0,0,0,0,0,0,0
H32357,2,300.7,309.5,2007,19.7,2,0,0,0,0,0,0
L50124,0,300.7,309.6,1505,34.9,7,0,0,0,0,0,0
H32359,2,300.7,309.6,1925,20.5,9,0,0,0,0,0,0
M17806,1,300.7,309.5,1622,30.5,14,0,0,0,0,0,0
L50127,0,300.7,309.5,1592,29.0,17,0,0,0,0,0,0
L50128,0,300.7,309.5,1850,24.5,19,0,0,0,0,0,0
M17809,1,300.7,309.5,1470,48.7,21,0,0,0,0,0,0
M17810,1,300.7,309.5,1445,46.4,24,0,0,0,0,0,0
L50131,0,300.7,309.5,1685,31.1,27,0,0,0,0,0,0
H32366,2,300.7,309.5,1667,30.5,29,0,0,0,0,0,0
L50133,0,300.7,309.5,1578,35.4,34,0,0,0,0,0,0
H32368,2,300.6,309.4,1691,28.0,36,0,0,0,0,0,0
M17815,1,300.7,309.5,1439,43.8,41,0,0,0,0,0,0
M17816,1,300.8,309.6,1404,38.7,44,0,0,0,0,0,0
L50137,0,300.8,309.6,1498,45.8,47,0,0,0,0,0,0
M17818,1,300.8,309.5,1481,44.5,49,0,0,0,0,0,0
M17819,1,300.7,309.4,1589,35.0,52,0,0,0,0,0,0
L50140,0,300.7,309.5,1467,44.3,55,0,0,0,0,0,0
L50141,0,300.6,309.4,1654,32.8,57,0,0,0,0,0,0
L50142,0,300.7,309.5,1508,39.9,59,0,0,0,0,0,0
M17823,1,300.7,309.6,1439,43.0,61,0,0,0,0,0,0
L50144,0,300.7,309.5,1692,30.3,64,0,0,0,0,0,0
M17825,1,300.7,309.5,1838,24.9,66,0,0,0,0,0,0
L50146,0,300.6,309.3,1601,40.2,69,0,0,0,0,0,0
L50147,0,300.6,309.4,1369,51.6,71,0,0,0,0,0,0
M17828,1,300.6,309.4,1312,45.2,73,0,0,0,0,0,0
L50149,0,300.6,309.4,1468,44.1,76,0,0,0,0,0,0
M17830,1,300.6,309.4,1452,39.4,78,0,0,0,0,0,0
M17831,1,300.7,309.5,1393,43.9,81,0,0,0,0,0,0
M17832,1,300.6,309.4,1432,44.2,84,0,0,0,0,0,0
M17833,1,300.6,309.3,1510,46.0,87,0,0,0,0,0,0
M17834,1,300.6,309.4,1521,37.2,90,0,0,0,0,0,0
H32389,2,300.5,309.4,1360,46.2,93,0,0,0,0,0,0
M17836,1,300.5,309.3,1881,25.5,98,0,0,0,0,0,0
L50157,0,300.4,309.3,1413,50.3,101,0,0,0,0,0,0
H32392,2,300.5,309.4,1642,36.2,103,0,0,0,0,0,0
L50159,0,300.5,309.5,1542,38.5,108,0,0,0,0,0,0
L50160,0,300.4,309.5,1447,39.3,110,0,0,0,0,0,0
H32395,2,300.4,309.4,1530,40.4,112,0,0,0,0,0,0
L50162,0,300.5,309.5,1795,27.7,117,0,0,0,0,0,0
L50163,0,300.6,309.6,1290,57.4,119,0,0,0,0,0,0
L50164,0,300.6,309.7,1639,30.4,121,0,0,0,0,0,0
L50165,0,300.7,309.8,1596,31.5,123,0,0,0,0,0,0
L50166,0,300.6,309.8,1455,48.0,125,0,0,0,0,0,0
M17847,1,300.6,309.8,1659,28.9,127,0,0,0,0,0,0
